Wall time,Step,Value
1749590409.6919959,25600,600.5265502929688
1749590493.8595757,76800,608.53125
1749590502.2623963,81920,609.3252563476562
1749590527.3568053,97280,609.420166015625
1749590594.626897,138240,609.4998779296875
1749590603.0484118,143360,607.9729614257812
1749590712.282472,209920,608.36181640625
1749590771.2067182,245760,607.7762451171875
1749590779.664097,250880,605.3970947265625
1749590788.0815237,256000,608.2681274414062
1749590897.4553096,322560,609.3529663085938
1749590905.886002,327680,607.3109741210938
1749590939.5767906,348160,605.7708129882812
1749590964.9160519,363520,607.9623413085938
1749590973.344105,368640,607.5029907226562
1749591023.5618932,399360,612.9130859375
1749591065.3860214,424960,612.5059814453125
1749591123.9603655,460800,613.4523315429688
1749591207.4540195,512000,611.8557739257812
1749591241.2304578,532480,608.2485961914062
1749591274.930206,552960,610.1470336914062
1749591392.469123,624640,611.0957641601562
1749591426.0439603,645120,608.6697998046875
1749591434.4774814,650240,607.109619140625
1749591451.237894,660480,613.0297241210938
1749591467.996555,670720,612.8194580078125
1749591518.1538827,701440,612.7723388671875
1749591585.143922,742400,610.85595703125
1749591601.894111,752640,610.5765380859375
1749591610.255424,757760,612.3532104492188
1749591635.388889,773120,612.1626586914062
1749591694.10718,808960,608.2420043945312
1749591719.240195,824320,613.2844848632812
1749591736.0083573,834560,610.3060302734375
1749591752.747688,844800,612.2476196289062
1749591819.74855,885760,610.3213500976562
1749591861.6309648,911360,611.4446411132812
1749591920.3330245,947200,612.30810546875
1749591978.9660034,983040,608.493896484375
1749591987.3948016,988160,607.447509765625
1749592079.9646285,1044480,610.9954223632812
1749592096.7104273,1054720,612.9097290039062
1749592163.7142942,1095680,610.4230346679688
1749592297.7679527,1177600,613.385009765625
1749592423.920917,1254400,612.9573364257812
1749592432.2638657,1259520,613.7005615234375
1749592540.7810843,1326080,610.9083862304688
1749592549.1633928,1331200,610.8192138671875
1749592650.0879087,1392640,607.6813354492188
1749592675.3672526,1408000,608.9203491210938
1749592742.4311388,1448960,611.66015625
1749592767.605994,1464320,608.00146484375
1749592792.7259347,1479680,614.4528198242188
1749592809.4996047,1489920,609.8951416015625
1749592851.3828406,1515520,609.8934326171875
1749592868.1881447,1525760,608.0546875
1749592960.231667,1582080,609.5281372070312
1749592993.8524847,1602560,608.3447265625
1749593027.4547398,1623040,611.3160400390625
1749593044.2976913,1633280,608.1409912109375
1749593052.6805727,1638400,610.7769775390625
1749593077.8251648,1653760,611.498779296875
1749593271.0579426,1771520,611.3794555664062
1749593279.4433815,1776640,610.5887451171875
1749593379.924295,1838080,612.0617065429688
1749593430.1562176,1868800,611.7976684570312
1749593438.5121458,1873920,612.7479248046875
1749593446.9021323,1879040,610.2603149414062
1749593547.708652,1940480,608.0739135742188
1749593614.900132,1981440,609.2742309570312
1749593648.2626293,2001920,613.4093627929688
1749593664.9758525,2012160,612.6041870117188
1749593706.8522058,2037760,614.3413696289062
1749593748.7548382,2063360,611.0523681640625
