Wall time,Step,Value
1749397388.3470883,25600,319.0041198730469
1749397548.1902318,76800,320.26617431640625
1749397564.162713,81920,320.5531005859375
1749397612.0625136,97280,321.2450256347656
1749397739.67718,138240,321.6921081542969
1749397755.557783,143360,322.40765380859375
1749397962.5519907,209920,322.2047119140625
1749398073.975741,245760,321.492919921875
1749398089.9712949,250880,320.09075927734375
1749398105.9500747,256000,320.4266662597656
1749398313.4769483,322560,320.2032165527344
1749398329.537532,327680,318.79547119140625
1749398393.4917486,348160,319.7071228027344
1749398441.249961,363520,322.1676330566406
1749398457.1336687,368640,322.34466552734375
1749398552.8984401,399360,322.2803649902344
1749398632.6324658,424960,321.7432556152344
1749398744.0048437,460800,322.79119873046875
1749398903.0532877,512000,322.09515380859375
1749398966.8797996,532480,321.6804504394531
1749399030.4424365,552960,323.36761474609375
1749399254.3491578,624640,299.483154296875
1749399318.528332,645120,319.9878845214844
1749399334.477526,650240,321.0211486816406
1749399366.2206829,660480,322.45977783203125
1749399398.2034662,670720,319.7193298339844
1749399493.8277922,701440,320.30731201171875
1749399621.3969686,742400,320.519775390625
1749399653.377027,752640,320.6946716308594
1749399669.343275,757760,320.6781311035156
1749399717.1463308,773120,320.3782043457031
1749399828.3808856,808960,323.882568359375
1749399876.0479765,824320,324.2806091308594
1749399907.939549,834560,321.1119384765625
1749399939.7799985,844800,322.5741882324219
1749400067.0303223,885760,322.53582763671875
1749400146.661257,911360,322.7839660644531
1749400258.33104,947200,320.9598693847656
1749400370.0533478,983040,321.6753234863281
1749400385.9919553,988160,321.2351379394531
1749400561.2788968,1044480,319.78466796875
1749400592.8495693,1054720,324.1519775390625
1749400720.4164968,1095680,320.8544616699219
1749400974.8928602,1177600,325.030517578125
1749401213.404289,1254400,320.28387451171875
1749401229.2682495,1259520,322.7466125488281
1749401436.474773,1326080,321.85687255859375
1749401452.4674795,1331200,320.14849853515625
1749401643.4120145,1392640,321.2205810546875
1749401691.2622423,1408000,320.9427185058594
1749401818.399117,1448960,320.8928527832031
1749401866.4178555,1464320,319.21490478515625
1749401914.22498,1479680,321.4989013671875
1749401946.1343703,1489920,321.1571044921875
1749402025.7625957,1515520,322.6235046386719
1749402057.6297174,1525760,320.7388000488281
1749402232.811543,1582080,321.7786865234375
1749402296.6645641,1602560,320.5816650390625
1749402360.469854,1623040,320.0296630859375
1749402392.4381754,1633280,319.40484619140625
1749402408.4684055,1638400,319.39910888671875
1749402456.3602066,1653760,321.4101257324219
1749402822.892558,1771520,320.6247863769531
1749402838.7704976,1776640,322.4624938964844
1749403030.2908757,1838080,319.6776123046875
1749403125.9712355,1868800,321.8310546875
1749403141.8907351,1873920,321.6205749511719
1749403157.8420975,1879040,320.9784240722656
1749403349.4139395,1940480,323.6405029296875
1749403477.3741143,1981440,319.75482177734375
1749403541.4743779,2001920,319.6142578125
1749403573.3480914,2012160,321.0834655761719
1749403652.9713676,2037760,321.1639099121094
1749403732.6855314,2063360,322.0093688964844
1749403764.5239477,2073600,321.95623779296875
1749403940.152981,2129920,320.5910949707031
1749404035.9468074,2160640,321.12469482421875
1749404051.913058,2165760,320.678955078125
1749404275.4388611,2237440,322.1054992675781
1749404291.4763489,2242560,319.25433349609375
1749404323.2185917,2252800,322.3034362792969
1749404435.150912,2288640,320.550537109375
1749404531.1831417,2319360,320.5211181640625
1749404594.988666,2339840,320.3890075683594
1749404674.752697,2365440,322.3011474609375
1749404738.5570838,2385920,320.474853515625
1749404786.4564345,2401280,321.6875
1749404818.2242594,2411520,321.7886962890625
1749404882.096556,2432000,321.3683166503906
1749404898.0838785,2437120,320.25628662109375
1749404978.2138698,2462720,318.83135986328125
1749404994.1485372,2467840,321.3147888183594
1749405089.7525573,2498560,323.08026123046875
1749405456.4539402,2616320,321.5143737792969
1749405488.2362647,2626560,321.9039611816406
1749405504.1329181,2631680,322.0830383300781
1749405520.0186355,2636800,322.30450439453125
1749405567.7722123,2652160,321.002197265625
1749405599.7864623,2662400,320.0767517089844
1749405822.9427853,2734080,320.8507385253906
1749405838.9008863,2739200,320.8425598144531
1749405870.702905,2749440,322.32861328125
1749405902.5219688,2759680,321.8124694824219
1749405934.501841,2769920,321.4440002441406
1749405998.1817925,2790400,321.7071228027344
1749406030.1236496,2800640,320.9580383300781
1749406093.790388,2821120,320.4994812011719
1749406125.8251474,2831360,319.98712158203125
1749406189.5261385,2851840,322.0256042480469
1749406285.268924,2882560,319.5021667480469
1749406317.3275595,2892800,319.54571533203125
1749406381.2234461,2913280,319.9370422363281
1749406636.8636642,2995200,319.29046630859375
1749406732.3818562,3025920,321.5208740234375
1749406796.2330263,3046400,321.7606201171875
1749406828.224688,3056640,320.0273742675781
1749407099.5241592,3143680,318.8232116699219
1749407115.564777,3148800,319.1922912597656
1749407243.171972,3189760,321.0069580078125
1749407259.1662076,3194880,320.1178894042969
1749407339.0189247,3220480,319.6726379394531
1749407355.0339694,3225600,319.7021179199219
1749407482.4307182,3266560,321.287841796875
1749407578.1722167,3297280,321.0859069824219
1749407594.1136508,3302400,321.17816162109375
1749407673.7832766,3328000,320.78399658203125
1749407816.4958947,3374080,324.10748291015625
1749407848.2993317,3384320,321.6253356933594
1749407959.2366395,3420160,324.8643493652344
1749408085.9161556,3461120,322.6858215332031
1749408101.6817763,3466240,324.75994873046875
1749408227.368268,3507200,327.0563659667969
1749408352.7028346,3548160,327.4547424316406
1749408384.1397586,3558400,326.1903381347656
1749408635.2545156,3640320,326.90826416015625
1749408807.690353,3696640,327.3824157714844
1749408839.124205,3706880,325.7749328613281
1749408870.2793093,3717120,329.16912841796875
1749408917.278646,3732480,328.5318603515625
1749408932.964106,3737600,326.4195251464844
1749408964.394369,3747840,325.86492919921875
1749408980.061451,3752960,326.8021240234375
1749408995.6967375,3758080,327.46826171875
1749409168.1798494,3814400,324.81396484375
1749409481.372565,3916800,326.56298828125
1749409653.767515,3973120,328.51409912109375
1749409669.4745996,3978240,325.9701232910156
1749409732.0211763,3998720,329.3352355957031
1749409763.4950747,4008960,325.975830078125
1749409857.9248743,4039680,324.6811218261719
1749410108.598317,4121600,327.4425354003906
1749410124.3379183,4126720,325.2969055175781
1749410155.8365383,4136960,324.6430358886719
1749410202.751805,4152320,327.8895263671875
1749410343.833221,4198400,327.34197998046875
1749410547.4498947,4264960,325.2973937988281
1749410672.6516502,4305920,328.1216125488281
1749410719.7403374,4321280,326.0469665527344
1749410939.2347288,4392960,325.2361145019531
1749411017.6843064,4418560,327.2164001464844
1749411080.3583949,4439040,325.1512145996094
1749411158.9938562,4464640,324.5068664550781
1749411362.9355838,4531200,325.8181457519531
1749411394.2682657,4541440,328.0732421875
1749411535.0909054,4587520,327.30621337890625
1749411566.4884613,4597760,326.30450439453125
1749411629.1970723,4618240,326.40069580078125
1749411738.9692667,4654080,327.33831787109375
1749412083.6197186,4766720,327.64276123046875
1749412114.8357525,4776960,328.7185363769531
1749412271.3329165,4828160,326.87469482421875
1749412380.9366379,4864000,325.76531982421875
1749412600.4507287,4935680,327.2375183105469
1749412850.9753935,5017600,325.49273681640625
1749412898.0647087,5032960,327.6203308105469
1749413054.6040869,5084160,327.53155517578125
1749413085.9170887,5094400,326.49365234375
1749413164.2919714,5120000,326.6587219238281
1749413211.110484,5135360,328.2036437988281
1749413242.3671641,5145600,327.6966247558594
1749413414.6692407,5201920,326.2525939941406
1749413524.352966,5237760,326.967529296875
1749413587.1257918,5258240,326.84051513671875
1749413618.5238888,5268480,326.6144104003906
1749413759.8568883,5314560,326.3857116699219
1749414057.415118,5411840,326.8045654296875
1749414277.0233092,5483520,327.3149108886719
1749414292.7200549,5488640,326.1845397949219
1749414324.102639,5498880,325.5719909667969
1749414386.9529305,5519360,326.30792236328125
1749414528.3177638,5565440,325.7157897949219
1749414716.5599606,5626880,327.2810363769531
1749414779.3472338,5647360,326.3706970214844
1749414810.7202666,5657600,327.1832580566406
1749414857.6542313,5672960,327.6515808105469
1749414888.8601034,5683200,328.33612060546875
1749414920.134911,5693440,326.6705627441406
1749415076.8867168,5744640,327.7867126464844
1749415139.7416182,5765120,327.13958740234375
1749415155.3843274,5770240,327.3115234375
1749415249.1733263,5800960,326.74578857421875
1749415280.5259645,5811200,325.9355163574219
1749415359.0474584,5836800,324.46087646484375
1749415468.9939096,5872640,327.31103515625
1749415547.572609,5898240,326.43218994140625
1749415563.2555408,5903360,326.471435546875
1749415751.2524064,5964800,325.6972351074219
1749415907.8508945,6016000,326.58404541015625
1749415939.0691342,6026240,328.237060546875
1749415954.6767063,6031360,328.0484313964844
1749416064.0826283,6067200,326.7801513671875
1749416142.288427,6092800,328.2931823730469
1749416205.0378547,6113280,326.6214294433594
1749416220.7464945,6118400,325.9378662109375
1749416408.7869554,6179840,326.62054443359375
1749416534.124648,6220800,329.3998718261719
