Wall time,Step,Value
1749639411.9287572,25600,244.54421997070312
1749639622.1986823,76800,242.98550415039062
1749639643.29729,81920,242.6713409423828
1749639706.3249354,97280,245.17710876464844
1749639873.9060946,138240,244.0591278076172
1749639894.7896178,143360,245.1703643798828
1749640166.04848,209920,246.5749053955078
1749640311.2639728,245760,245.60069274902344
1749640331.9696307,250880,247.27642822265625
1749640352.721602,256000,246.72454833984375
1749640622.5453584,322560,246.74502563476562
1749640643.326846,327680,246.37411499023438
1749640725.9167302,348160,248.17431640625
1749640787.9374804,363520,246.1665802001953
1749640808.6859818,368640,246.76580810546875
1749640933.299212,399360,247.07078552246094
1749641037.1502745,424960,247.65025329589844
1749641182.2355573,460800,246.53941345214844
1749641389.8508477,512000,244.959228515625
1749641472.884096,532480,247.95635986328125
1749641555.7109284,552960,246.83871459960938
1749641845.841829,624640,246.7216796875
1749641928.9749215,645120,245.5246124267578
1749641949.694725,650240,247.11038208007812
1749641991.2969086,660480,245.66648864746094
1749642032.8150651,670720,246.96998596191406
1749642157.0770197,701440,247.3108673095703
1749642323.4264355,742400,245.19580078125
1749642364.9486597,752640,246.9781951904297
1749642385.720422,757760,246.48951721191406
1749642447.8907738,773120,246.75167846679688
1749642592.8476508,808960,246.55348205566406
1749642655.1522803,824320,247.53611755371094
1749642696.5854003,834560,246.26321411132812
1749642738.0781524,844800,247.36911010742188
1749642904.1501997,885760,247.47560119628906
1749643007.7211053,911360,246.37533569335938
1749643152.9471667,947200,247.36770629882812
1749643298.0580685,983040,246.94427490234375
1749643318.8342266,988160,246.4375457763672
1749643546.9553356,1044480,246.30001831054688
1749643588.5259082,1054720,245.32945251464844
1749643754.2579193,1095680,246.52947998046875
1749644085.910879,1177600,247.44268798828125
1749644397.1049879,1254400,248.1318817138672
1749644417.7571702,1259520,247.91712951660156
1749644687.0185308,1326080,247.79776000976562
1749644707.6727874,1331200,247.8922882080078
1749644956.6724808,1392640,247.57301330566406
1749645018.9861689,1408000,245.95777893066406
1749645184.7328718,1448960,246.90724182128906
1749645246.7074487,1464320,248.83534240722656
1749645309.088099,1479680,246.1213836669922
1749645350.6651227,1489920,246.1738739013672
1749645454.328423,1515520,246.70565795898438
1749645495.7495358,1525760,246.83209228515625
