Wall time,Step,Value
1749419882.2950327,7315200,1000.0
1749419999.746302,7353728,1000.0
1749420103.655298,7387648,1000.0
1749420187.973115,7415168,1000.0
1749420231.047573,7429248,1000.0
1749420238.5064144,7431680,1000.0
1749420274.5571694,7443456,1000.0
1749420488.9472146,7513600,1000.0
1749420497.595303,7516416,1000.0
1749420513.2841122,7521536,1000.0
1749420514.8596222,7522048,1000.0
1749420528.6197448,7526528,1000.0
1749420562.1653273,7537536,1000.0
1749420622.2578464,7557248,1000.0
1749420653.8374457,7567616,870.0
1749420662.4388247,7570432,166.0
1749420682.7728133,7577088,1000.0
1749420846.5002394,7630720,1000.0
1749420934.1081822,7659392,489.0
1749420950.5073655,7664768,1000.0
1749421003.5553064,7682048,1000.0
1749421147.679184,7729152,1000.0
1749421237.7014482,7758720,1000.0
1749421314.571251,7783936,1000.0
1749421318.8468509,7785344,1000.0
1749421334.0359197,7790336,1000.0
1749421378.8645477,7805056,232.0
1749421435.6202893,7823616,1000.0
1749421531.603218,7854976,1000.0
1749421599.326901,7877120,1000.0
1749421817.1326845,7948544,1000.0
1749421826.4889417,7951616,1000.0
1749421836.9990726,7955072,1000.0
1749421878.0326397,7968512,1000.0
1749421927.756393,7984768,1000.0
1749421973.5811455,7999744,1000.0
1749421994.4197156,8006528,1000.0
1749421995.5965233,8006912,1000.0
1749422020.5851705,8015104,1000.0
1749422041.2333605,8021888,1000.0
1749422135.7818596,8052864,1000.0
1749422201.0824976,8074240,507.0
1749422461.3514042,8159488,1000.0
1749422492.4775295,8169728,1000.0
1749422507.6313286,8174720,1000.0
1749422582.9613898,8199424,1000.0
1749422619.0313826,8211200,1000.0
1749422880.34847,8296704,1000.0
1749422949.7817218,8319488,122.0
1749423148.3867455,8384512,196.0
1749423159.8118732,8388224,1000.0
1749423341.1127913,8447488,1000.0
1749423381.0763938,8460544,1000.0
1749423433.068422,8477568,1000.0
1749423447.4617417,8482304,1000.0
1749423492.7661386,8497152,1000.0
1749423539.5138667,8512512,1000.0
1749423550.8546028,8516224,1000.0
1749423582.9027255,8526720,1000.0
1749423584.078652,8527104,1000.0
1749423640.4996333,8545536,1000.0
1749423683.55119,8559616,925.0
1749423739.4259963,8577920,1000.0
1749423969.4295957,8653184,1000.0
1749424115.2977984,8701056,1000.0
1749424148.1506095,8711808,1000.0
1749424155.5793152,8714240,1000.0
1749424272.9748797,8752640,1000.0
1749424299.2168531,8761216,1000.0
1749424335.5929387,8773120,1000.0
1749424469.0101736,8816768,1000.0
1749424524.3313012,8834816,1000.0
1749424579.4805343,8852864,1000.0
1749424606.1649854,8861568,1000.0
1749424617.934031,8865408,1000.0
1749424796.034387,8923776,1000.0
1749424855.9887161,8943360,1000.0
1749424901.6067233,8958336,1000.0
1749424915.3151038,8962816,1000.0
1749425115.0551932,9028224,1000.0
1749425117.4060771,9028992,1000.0
1749425228.1521242,9065344,1000.0
1749425303.6092765,9090048,1000.0
1749425305.9479523,9090816,1000.0
1749425353.8478901,9106560,1000.0
1749425393.3293183,9119488,1000.0
1749425399.1765609,9121408,1000.0
1749425403.0996537,9122688,1000.0
1749425440.6385276,9134976,1000.0
1749425447.3166287,9137152,1000.0
1749425453.9715016,9139328,1000.0
1749425473.6514077,9145728,1000.0
1749425502.7187204,9155200,1000.0
1749425508.5722198,9157120,1000.0
1749425539.1614525,9167104,1000.0
1749425574.4327207,9178624,1000.0
1749425669.5401323,9209856,1000.0
1749425787.1069005,9248512,1000.0
1749425817.9980555,9258624,1000.0
1749425848.9630046,9268736,1000.0
1749425904.3377275,9286912,1000.0
1749425909.808405,9288704,1000.0
1749425967.5845954,9307648,1000.0
1749425988.7465043,9314560,1000.0
1749426005.1836874,9319936,1000.0
1749426028.696741,9327616,1000.0
1749426059.9692955,9337856,1000.0
1749426061.5201418,9338368,1000.0
1749426087.1787033,9346816,1000.0
1749426460.2075696,9468928,1000.0
1749426468.0600898,9471488,1000.0
1749426470.4100263,9472256,1000.0
1749426501.3440108,9482368,1000.0
1749426617.677855,9520384,1000.0
1749426644.310567,9529088,1000.0
1749426809.4591227,9583360,1000.0
1749426829.027586,9589760,1000.0
1749426829.7917807,9590016,1000.0
1749426882.7473614,9607424,1000.0
1749427064.9058652,9667200,1000.0
1749427234.4641438,9722880,1000.0
1749427258.6620507,9730816,1000.0
1749427326.4681175,9753088,1000.0
1749427460.2129238,9796992,1000.0
1749427495.3119495,9808512,1000.0
1749427586.9650738,9838592,1000.0
1749427606.4648776,9844992,1000.0
1749427663.7676277,9863808,1000.0
1749427716.2087593,9881088,1000.0
1749427756.0227823,9894144,1000.0
1749427850.2877996,9925120,1000.0
1749427981.5831017,9968128,1000.0
1749427996.3992124,9972992,1000.0
1749428077.0960298,9999488,1000.0
1749428178.5573435,10032768,1000.0
1749428234.7417302,10051200,1000.0
1749428385.320353,10100480,1000.0
1749428413.892396,10109824,348.0
1749428479.2758968,10131200,1000.0
1749428491.353305,10135168,1000.0
1749428921.8748424,10276608,1000.0
1749429013.084589,10306560,1000.0
1749429045.4695845,10317184,1000.0
1749429055.5529733,10320512,1000.0
1749429189.8987887,10364544,1000.0
1749429192.2335641,10365312,1000.0
1749429202.3382642,10368640,1000.0
1749429206.2161574,10369920,1000.0
1749429258.9973474,10387200,1000.0
1749429260.185369,10387584,1000.0
1749429595.7251978,10497536,1000.0
1749429627.3152692,10507904,1000.0
1749429810.6126163,10568192,1000.0
1749429979.196078,10623488,1000.0
1749430248.4486659,10711808,1000.0
1749430250.0063303,10712320,1000.0
1749430320.019288,10735360,1000.0
1749430327.805039,10737920,813.0
1749430337.1397681,10740992,1000.0
1749430486.477993,10790144,1000.0
1749430629.0816946,10836864,1000.0
1749430657.6022933,10846208,1000.0
1749431194.8586125,11022464,1000.0
1749431353.3520339,11074432,1000.0
1749431414.609947,11094528,1000.0
1749431430.5802815,11099776,1000.0
1749431545.5599787,11137536,1000.0
1749431586.427022,11150976,1000.0
1749431588.3937318,11151616,1000.0
1749431913.3143022,11258368,1000.0
1749432698.0512972,11515648,1000.0
1749433362.8985162,11733888,1000.0
1749433364.8515418,11734528,1000.0
1749433438.4752433,11758592,1000.0
1749433482.7046146,11773056,1000.0
1749434060.3383179,11962368,1000.0
1749434145.1716962,11990144,1000.0
1749434237.7826097,12020480,1000.0
1749434277.5258324,12033536,1000.0
1749434325.7786653,12049408,1000.0
1749434484.9031694,12101504,1000.0
1749434513.0384789,12110720,1000.0
1749434536.8661366,12118528,1000.0
1749434542.3065577,12120320,1000.0
1749434606.89865,12141440,1000.0
1749434654.7504463,12157056,1000.0
1749434687.7907937,12167808,1000.0
1749434702.2909935,12172544,1000.0
1749434707.7633297,12174336,1000.0
1749434817.4921007,12210176,1000.0
1749435712.247968,12503040,1000.0
1749435776.5976613,12524160,1000.0
1749435860.7329254,12551808,1000.0
1749436530.7622626,12771328,1000.0
1749436547.1662931,12776704,1000.0
1749436557.2908072,12780032,1000.0
1749436796.7558925,12858368,1000.0
1749436810.8314402,12862976,1000.0
1749436884.1206536,12887040,1000.0
1749436958.242989,12911360,1000.0
1749436962.8952572,12912896,1000.0
1749437046.6767733,12940288,1000.0
1749437843.320349,13201408,1000.0
1749438002.0566714,13253504,1000.0
1749438236.1921916,13330432,1000.0
1749438238.1623397,13331072,1000.0
1749441871.667382,14522368,1000.0
1749441898.2319238,14531072,1000.0
1749442285.7685523,14658176,1000.0
1749442531.059195,14738560,1000.0
1749444092.9892366,15250432,1000.0
1749444240.284405,15298688,1000.0
1749444276.9391198,15310720,1000.0
1749444373.481362,15342336,1000.0
1749444489.7284188,15380480,1000.0
1749444511.9210844,15387776,1000.0
1749444516.988814,15389440,1000.0
1749444677.2035291,15442048,1000.0
1749444690.8807168,15446528,1000.0
1749445792.3795745,15807616,1000.0
1749446192.8102398,15939072,1000.0
