Wall time,Step,Value
1749245966.712207,25600,0.039028018712997437
1749246060.2183986,76800,0.061797745525836945
1749246069.5255737,81920,0.06386761367321014
1749246097.4304578,97280,0.06992942839860916
1749246171.8496065,138240,0.08249352127313614
1749246181.1513717,143360,0.08407130092382431
1749246302.43338,209920,0.10219912976026535
1749246367.6457114,245760,0.11161238700151443
1749246376.9278574,250880,0.1129683405160904
1749246386.2099285,256000,0.11420941352844238
1749246507.1621516,322560,0.13220256567001343
1749246516.486816,327680,0.13376854360103607
1749246553.7314277,348160,0.138169065117836
1749246581.6058474,363520,0.14196260273456573
1749246590.9113786,368640,0.14270351827144623
1749246646.7015245,399360,0.1511969417333603
1749246693.1704214,424960,0.1566856950521469
1749246758.1372204,460800,0.16615033149719238
1749246850.820464,512000,0.18045677244663239
1749246887.7521653,532480,0.1864214390516281
1749246924.7461457,552960,0.19193696975708008
1749247053.1394491,624640,0.2103121280670166
1749247089.781419,645120,0.21685509383678436
1749247098.9011047,650240,0.21775537729263306
1749247117.0980103,660480,0.21994586288928986
1749247135.299738,670720,0.2229165881872177
1749247189.8326395,701440,0.23143871128559113
1749247262.5402822,742400,0.24205419421195984
1749247280.7063496,752640,0.2444613128900528
1749247289.7398233,757760,0.24536171555519104
1749247316.946745,773120,0.24971109628677368
1749247380.5588765,808960,0.25842830538749695
1749247407.782957,824320,0.262285441160202
1749247425.953502,834560,0.26556524634361267
1749247444.1771927,844800,0.2677176594734192
1749247516.7319844,885760,0.278385728597641
1749247562.0868487,911360,0.2840512692928314
1749247625.779554,947200,0.29336461424827576
1749247689.4311712,983040,0.3021213710308075
1749247698.508074,988160,0.3028518259525299
1749247798.4046385,1044480,0.31672173738479614
1749247816.6381814,1054720,0.3196619153022766
1749247889.1480308,1095680,0.32923099398612976
1749248034.461628,1177600,0.34382858872413635
1749248170.7656102,1254400,0.36556780338287354
1749248179.8487847,1259520,0.36653774976730347
1749248297.7982228,1326080,0.3825128376483917
1749248306.8525512,1331200,0.3837967813014984
1749248416.0600204,1392640,0.39772674441337585
1749248443.3066013,1408000,0.40077289938926697
1749248516.0330517,1448960,0.4091934561729431
1749248543.2870195,1464320,0.4119599759578705
1749248570.5485775,1479680,0.415393203496933
1749248588.7516253,1489920,0.41787248849868774
1749248634.0877404,1515520,0.4244908094406128
1749248652.18037,1525760,0.42666932940483093
1749248752.1182978,1582080,0.4383781850337982
1749248788.4406278,1602560,0.44143277406692505
1749248824.834017,1623040,0.4454951286315918
1749248843.0817308,1633280,0.4471495747566223
1749248852.1961358,1638400,0.44819894433021545
1749248879.544814,1653760,0.4503902494907379
1749249088.474724,1771520,0.47129398584365845
1749249097.5376656,1776640,0.47161057591438293
1749249206.6152582,1838080,0.4812515377998352
1749249261.2026308,1868800,0.48710352182388306
1749249270.2516086,1873920,0.4882061779499054
1749249279.330575,1879040,0.48924094438552856
1749249388.1323106,1940480,0.4983958899974823
1749249460.9488637,1981440,0.5048686861991882
1749249497.359628,2001920,0.5089340209960938
1749249515.508263,2012160,0.5105480551719666
1749249560.787377,2037760,0.515368640422821
1749249606.1674614,2063360,0.5197244882583618
1749249624.4104416,2073600,0.5219960808753967
1749249724.2595785,2129920,0.5306421518325806
1749249778.6971629,2160640,0.5348049998283386
1749249787.7492893,2165760,0.5355350375175476
1749249914.9990528,2237440,0.549865186214447
1749249924.0929732,2242560,0.5513327717781067
1749249942.2445524,2252800,0.5527967810630798
1749250005.7154186,2288640,0.5569398403167725
1749250060.3670847,2319360,0.5616310238838196
1749250096.725716,2339840,0.5651499629020691
1749250142.2470183,2365440,0.5711036920547485
1749250178.6259189,2385920,0.5751861929893494
1749250205.9316201,2401280,0.5783753991127014
1749250224.114017,2411520,0.5804703831672668
1749250260.3878794,2432000,0.5842058658599854
1749250269.4442987,2437120,0.5850154161453247
1749250314.867992,2462720,0.588631272315979
1749250323.993494,2467840,0.5890652537345886
1749250378.5605605,2498560,0.5959108471870422
1749250587.3668942,2616320,0.619789183139801
1749250605.5350718,2626560,0.6215907335281372
1749250614.6007156,2631680,0.6219040155410767
1749250623.6818283,2636800,0.6227147579193115
1749250650.9920719,2652160,0.6256756782531738
1749250669.1498265,2662400,0.62705397605896
1749250796.4143288,2734080,0.6425005793571472
1749250805.4964025,2739200,0.643556535243988
1749250823.6809583,2749440,0.6460276246070862
1749250841.8152936,2759680,0.647664487361908
1749250859.9066043,2769920,0.64935702085495
1749250896.3102174,2790400,0.652380645275116
1749250914.4044647,2800640,0.6537321209907532
1749250950.7347038,2821120,0.6584125757217407
1749250968.9485652,2831360,0.6608597040176392
1749251005.2262871,2851840,0.665273129940033
1749251059.7302272,2882560,0.6723363995552063
1749251077.9551618,2892800,0.6740813255310059
1749251114.3328025,2913280,0.6770555973052979
