Wall time,Step,Value
1749397388.347136,25600,-0.33531901240348816
1749397548.1902788,76800,-0.024363605305552483
1749397564.1627588,81920,-0.016109541058540344
1749397612.06256,97280,0.002774840220808983
1749397739.6772258,138240,0.036648526787757874
1749397755.5578303,143360,0.0399099700152874
1749397962.5520394,209920,0.06794442981481552
1749398073.9757903,245760,0.08056212216615677
1749398089.9713414,250880,0.08194471150636673
1749398105.9501207,256000,0.08403559774160385
1749398313.4769943,322560,0.10355019569396973
1749398329.5375812,327680,0.10470954328775406
1749398393.4917943,348160,0.10935922712087631
1749398441.2500074,363520,0.11290408670902252
1749398457.1337137,368640,0.11387746781110764
1749398552.8984857,399360,0.11998778581619263
1749398632.6325145,424960,0.12475280463695526
1749398744.0048902,460800,0.13140198588371277
1749398903.0533328,512000,0.1395386904478073
1749398966.8798451,532480,0.14306974411010742
1749399030.4424846,552960,0.14606696367263794
1749399254.3492067,624640,0.15726406872272491
1749399318.5283787,645120,0.16091236472129822
1749399334.4775722,650240,0.16153115034103394
1749399366.2207289,660480,0.16280943155288696
1749399398.2035134,670720,0.16461104154586792
1749399493.827838,701440,0.16927891969680786
1749399621.3970137,742400,0.1756175011396408
1749399653.3770723,752640,0.17713728547096252
1749399669.3433218,757760,0.1778760552406311
1749399717.1463792,773120,0.17996098101139069
1749399828.3809326,808960,0.18620172142982483
1749399876.0480237,824320,0.18827947974205017
1749399907.9395988,834560,0.19035297632217407
1749399939.780047,844800,0.19202400743961334
1749400067.0303693,885760,0.19901138544082642
1749400146.6613069,911360,0.2032213658094406
1749400258.3310885,947200,0.20976699888706207
1749400370.0533957,983040,0.21615271270275116
1749400385.9920049,988160,0.21682609617710114
1749400561.2789428,1044480,0.22754615545272827
1749400592.849617,1054720,0.22938506305217743
1749400720.4165466,1095680,0.23861683905124664
1749400974.892909,1177600,0.25370579957962036
1749401213.4043381,1254400,0.2709292471408844
1749401229.2682981,1259520,0.27229732275009155
1749401436.4748216,1326080,0.28695544600486755
1749401452.4675283,1331200,0.2881569266319275
1749401643.4120626,1392640,0.3001316487789154
1749401691.2622924,1408000,0.30239513516426086
1749401818.3991668,1448960,0.31254249811172485
1749401866.4179053,1464320,0.3161342442035675
1749401914.22503,1479680,0.3187624216079712
1749401946.1344178,1489920,0.320546418428421
1749402025.7626443,1515520,0.3269316554069519
1749402057.6297634,1525760,0.3300902545452118
1749402232.8115888,1582080,0.34235531091690063
1749402296.664614,1602560,0.3452976644039154
1749402360.4699044,1623040,0.34925416111946106
1749402392.438226,1633280,0.35131698846817017
1749402408.4684553,1638400,0.3517962396144867
1749402456.360257,1653760,0.3569253087043762
1749402822.8926058,1771520,0.3811861574649811
1749402838.7705462,1776640,0.38330402970314026
1749403030.2909222,1838080,0.39580145478248596
1749403125.9712856,1868800,0.400325208902359
1749403141.8907838,1873920,0.4009488821029663
1749403157.8421483,1879040,0.4026227593421936
1749403349.4139893,1940480,0.41703835129737854
1749403477.3741684,1981440,0.4248800277709961
1749403541.474427,2001920,0.42757922410964966
1749403573.3481402,2012160,0.4300483763217926
1749403652.971417,2037760,0.4366011619567871
1749403732.6855795,2063360,0.44191545248031616
1749403764.5239968,2073600,0.4448949098587036
1749403940.1530302,2129920,0.4535820484161377
1749404035.9468567,2160640,0.46158331632614136
1749404051.9131074,2165760,0.462401807308197
1749404275.438911,2237440,0.47635453939437866
1749404291.4763987,2242560,0.4767457842826843
1749404323.2186408,2252800,0.47831037640571594
1749404435.1509628,2288640,0.486272394657135
1749404531.1831882,2319360,0.4918553829193115
1749404594.9887145,2339840,0.4967764914035797
1749404674.7527452,2365440,0.5008692741394043
1749404738.5571332,2385920,0.5035322904586792
1749404786.4564838,2401280,0.5065113306045532
1749404818.2243075,2411520,0.5081964731216431
1749404882.0966058,2432000,0.5116938948631287
1749404898.083929,2437120,0.5129897594451904
1749404978.2139308,2462720,0.5198262333869934
1749404994.1485858,2467840,0.5205616354942322
1749405089.7526076,2498560,0.5248469114303589
1749405456.4539888,2616320,0.5458137392997742
1749405488.2363157,2626560,0.5474689602851868
1749405504.1329675,2631680,0.5481888651847839
1749405520.0186846,2636800,0.5489025115966797
1749405567.772258,2652160,0.5512025952339172
1749405599.7865121,2662400,0.552866518497467
1749405822.9428322,2734080,0.5661751627922058
1749405838.9009354,2739200,0.567401111125946
1749405870.702954,2749440,0.569098949432373
1749405902.5220194,2759680,0.5703699588775635
1749405934.50189,2769920,0.5715485215187073
1749405998.1818407,2790400,0.5748165845870972
1749406030.1236975,2800640,0.5779423713684082
1749406093.7904356,2821120,0.5810496807098389
1749406125.825196,2831360,0.582789957523346
1749406189.5261865,2851840,0.5869117379188538
1749406285.2689736,2882560,0.5915071368217468
1749406317.3276074,2892800,0.5928608179092407
1749406381.2234955,2913280,0.5961121320724487
1749406636.8637118,2995200,0.6111181974411011
1749406732.3819048,3025920,0.6143923997879028
1749406796.233079,3046400,0.6170582175254822
1749406828.2247367,3056640,0.6195216178894043
1749407099.5242088,3143680,0.6342255473136902
1749407115.564826,3148800,0.6345535516738892
1749407243.1720219,3189760,0.6413200497627258
1749407259.166257,3194880,0.6418087482452393
1749407339.0189729,3220480,0.6465611457824707
1749407355.0340185,3225600,0.6473476886749268
1749407482.4307678,3266560,0.6539719700813293
1749407578.1722648,3297280,0.6579853296279907
1749407594.1137004,3302400,0.658477246761322
1749407673.7833261,3328000,0.6627845168113708
1749407816.4959424,3374080,0.6706074476242065
1749407848.29938,3384320,0.6720308065414429
1749407959.2366855,3420160,0.676827609539032
1749408085.9162042,3461120,0.6834385395050049
1749408101.681825,3466240,0.6840611696243286
1749408227.3683238,3507200,0.6912721991539001
1749408352.7028806,3548160,0.6961626410484314
1749408384.1398075,3558400,0.6978674530982971
1749408635.2545662,3640320,0.7099505662918091
1749408807.6904016,3696640,0.7180547714233398
1749408839.124253,3706880,0.7192529439926147
1749408870.2793589,3717120,0.7202391624450684
1749408917.2786934,3732480,0.7237496376037598
1749408932.9641562,3737600,0.7251509428024292
1749408964.3944154,3747840,0.726335346698761
1749408980.061499,3752960,0.7267801761627197
1749408995.6967962,3758080,0.7272631525993347
1749409168.1798995,3814400,0.7342163324356079
1749409481.3726122,3916800,0.7484584450721741
1749409653.767563,3973120,0.7563979625701904
1749409669.4746485,3978240,0.757389485836029
1749409732.021225,3998720,0.7608946561813354
1749409763.4951227,4008960,0.7618834376335144
1749409857.924923,4039680,0.7651147842407227
1749410108.59837,4121600,0.7776756882667542
1749410124.3379667,4126720,0.7780841588973999
1749410155.836587,4136960,0.7789447903633118
1749410202.7518547,4152320,0.7804412841796875
1749410343.8332775,4198400,0.7859755754470825
1749410547.4499414,4264960,0.7955350279808044
1749410672.6516986,4305920,0.7999842166900635
1749410719.7404299,4321280,0.8020642995834351
1749410939.2347775,4392960,0.8116068243980408
1749411017.6843553,4418560,0.8144265413284302
1749411080.3584442,4439040,0.8168324828147888
1749411158.9939046,4464640,0.8200916647911072
1749411362.9356327,4531200,0.8287792205810547
1749411394.2683132,4541440,0.8297803997993469
