Wall time,Step,Value
1749245937.8366792,8064,12.499954223632812
1749245941.7992342,12032,7.81126594543457
1749245943.9124622,13184,17.57772445678711
1749245944.840165,13696,-3.8084676265716553
1749245945.308713,13952,0.18479716777801514
1749245946.245876,14464,-0.40601205825805664
1749245954.0304666,18688,3.520164728164673
1749245956.400521,19968,6.49713134765625
1749245962.2750258,23168,3.923793077468872
1749245965.5364149,24960,-10.980999946594238
1749245975.6181223,30464,-10.034835815429688
1749245977.2620018,31360,1.4448843002319336
1749245983.5810058,34816,7.244598388671875
1749245988.237831,37376,5.344343662261963
1749245997.6326933,42496,15.57278823852539
1749246003.4828541,45696,9.763349533081055
1749246012.3491974,50560,10.361786842346191
1749246013.7273846,51328,15.77053451538086
1749246015.3645675,52224,24.25795555114746
1749246019.783102,54656,12.678982734680176
1749246020.4934993,55040,2.626461982727051
1749246023.0742943,56448,14.75117301940918
1749246025.4200482,57728,19.68186378479004
1749246028.4575944,59392,17.264062881469727
1749246031.041562,60800,18.535486221313477
1749246040.835387,66176,13.909740447998047
1749246043.6530855,67712,13.677261352539062
1749246048.7935214,70528,6.34623384475708
1749246055.8146698,74368,21.867143630981445
1749246061.5983849,77568,15.693879127502441
1749246066.4938922,80256,12.209888458251953
1749246066.9586842,80512,18.791000366210938
1749246071.16479,82816,12.887401580810547
1749246076.2745214,85632,25.55256462097168
1749246080.9265935,88192,17.997201919555664
1749246097.4303234,97280,-0.18172799050807953
1749246099.0443034,98176,14.948274612426758
1749246099.967829,98688,22.14344024658203
1749246111.8671427,105216,23.782941818237305
1749246119.5171485,109440,18.29039764404297
1749246126.0545623,113024,28.29541015625
1749246129.3030164,114816,20.688310623168945
1749246133.7120154,117248,16.807281494140625
1749246135.5714939,118272,21.222972869873047
1749246140.4343705,120960,18.082508087158203
1749246149.7298663,126080,-7.616368770599365
1749246152.536449,127616,21.198287963867188
1749246156.9521255,130048,20.421091079711914
1749246171.8495014,138240,13.296631813049316
1749246173.9410963,139392,23.982955932617188
1749246175.3270016,140160,27.49799919128418
1749246176.9523294,141056,28.494272232055664
1749246181.151265,143360,22.694988250732422
1749246186.004035,146048,3.90049409866333
1749246192.5496585,149632,16.828920364379883
1749246197.677165,152448,11.796004295349121
1749246210.5084312,159488,21.017141342163086
1749246211.2185595,159872,19.215604782104492
1749246213.0735831,160896,16.6392765045166
1749246220.9981275,165248,23.048566818237305
1749246221.2339704,165376,12.903454780578613
1749246227.0852609,168576,21.00957489013672
1749246236.1917975,173568,26.099159240722656
1749246255.5503416,184192,23.287044525146484
1749246255.787668,184320,24.380897521972656
1749246257.1891367,185088,16.275833129882812
1749246263.2456944,188416,18.549842834472656
1749246265.33423,189568,24.57378387451172
1749246297.3180451,207104,30.54338836669922
1749246306.6131623,212224,37.1085090637207
1749246311.2455204,214784,31.7775821685791
1749246311.9386337,215168,18.346405029296875
1749246327.075833,223488,28.554676055908203
1749246333.8534088,227200,19.125408172607422
1749246341.5251708,231424,28.039161682128906
1749246348.2922544,235136,35.305267333984375
1749246351.0959854,236672,19.19821548461914
1749246373.9046676,249216,35.54354476928711
1749246390.1655526,258176,26.268299102783203
1749246390.63996,258432,36.266021728515625
1749246415.5022771,272128,16.708477020263672
1749246415.7391982,272256,24.981361389160156
1749246415.966628,272384,39.43903350830078
1749246418.0475962,273536,32.01303482055664
